InventoryID_x,Source_x,LanguageCode_x,LanguageName_x,Glottocode_x,GlottologName_x,Trump_x,LanguageFamilyRoot_x,LanguageFamilyGenus_x,Country_x,Area_x,Population_x,Latitude_x,Longitude_x,Phonemes_x,Consonants_x,Tones_x,Vowels_x,InventoryID_y,Source_y,LanguageCode_y,LanguageName_y,Glottocode_y,GlottologName_y,Trump_y,LanguageFamilyRoot_y,LanguageFamilyGenus_y,Country_y,Area_y,Population_y,Latitude_y,Longitude_y,Phonemes_y,Consonants_y,Tones_y,Vowels_y,elevation
1589,GM,nyf,Giryama,giry1241,Giryama,1,ncon,Bantoid,Kenya,Africa,623000,-3.3063800000000003,39.6648,47,40,2,5,1589.0,GM,nyf,Giryama,giry1241,Giryama,1.0,ncon,Bantoid,Kenya,Africa,623000,-3.3063800000000003,39.6648,47.0,40.0,2.0,5.0,133.5329284667969
1590,GM,nyf,Jiβana,giry1241,Giryama,2,ncon,Bantoid,Kenya,Africa,623000,-3.3063800000000003,39.6648,47,40,2,5,1590.0,GM,nyf,Jiβana,giry1241,Giryama,2.0,ncon,Bantoid,Kenya,Africa,623000,-3.3063800000000003,39.6648,47.0,40.0,2.0,5.0,133.5329284667969
1591,GM,nyf,Kambe,giry1241,Giryama,3,ncon,Bantoid,Kenya,Africa,623000,-3.3063800000000003,39.6648,47,40,2,5,1591.0,GM,nyf,Kambe,giry1241,Giryama,3.0,ncon,Bantoid,Kenya,Africa,623000,-3.3063800000000003,39.6648,47.0,40.0,2.0,5.0,133.5329284667969
1592,GM,nyf,Kauma,giry1241,Giryama,4,ncon,Bantoid,Kenya,Africa,623000,-3.3063800000000003,39.6648,47,40,2,5,1592.0,GM,nyf,Kauma,giry1241,Giryama,4.0,ncon,Bantoid,Kenya,Africa,623000,-3.3063800000000003,39.6648,47.0,40.0,2.0,5.0,133.5329284667969
1593,GM,nyf,Raβai,giry1241,Giryama,5,ncon,Bantoid,Kenya,Africa,623000,-3.3063800000000003,39.6648,47,40,2,5,1593.0,GM,nyf,Raβai,giry1241,Giryama,5.0,ncon,Bantoid,Kenya,Africa,623000,-3.3063800000000003,39.6648,47.0,40.0,2.0,5.0,133.5329284667969
1594,GM,nyf,Reβe,giry1241,Giryama,6,ncon,Bantoid,Kenya,Africa,623000,-3.3063800000000003,39.6648,47,40,2,5,1594.0,GM,nyf,Reβe,giry1241,Giryama,6.0,ncon,Bantoid,Kenya,Africa,623000,-3.3063800000000003,39.6648,47.0,40.0,2.0,5.0,133.5329284667969
1595,GM,mlr,Vame,vame1236,Vame,1,afas,Biu-Mandara,Cameroon,Africa,8500,10.9481,14.2131,46,38,3,5,1595.0,GM,mlr,Vame,vame1236,Vame,1.0,afas,Biu-Mandara,Cameroon,Africa,8500,10.9481,14.2131,46.0,38.0,3.0,5.0,420.5750122070312
1596,GM,mmu,Numala,mmaa1238,Mmaala,1,ncon,Bantoid,Cameroon,Africa,5300,4.52188,11.0599,34,23,2,9,1596.0,GM,mmu,Numala,mmaa1238,Mmaala,1.0,ncon,Bantoid,Cameroon,Africa,5300,4.52188,11.0599,34.0,23.0,2.0,9.0,501.5481262207031
1597,GM,mpi,Kotoko,mpad1242,Mpade,1,afas,Biu-Mandara,Cameroon,Africa,16000,12.4609,14.5833,40,30,4,6,1597.0,GM,mpi,Kotoko,mpad1242,Mpade,1.0,afas,Biu-Mandara,Cameroon,Africa,16000,12.4609,14.5833,40.0,30.0,4.0,6.0,289.2060852050781
1598,GM,mif,"Mofu, South",mofu1248,Mofu-Gudur,1,afas,Biu-Mandara,Cameroon,Africa,60000,10.567,14.0314,40,35,0,5,1598.0,GM,mif,"Mofu, South",mofu1248,Mofu-Gudur,1.0,afas,Biu-Mandara,Cameroon,Africa,60000,10.567,14.0314,40.0,35.0,0.0,5.0,532.5313720703125
1599,GM,mtk,Mbe,mbee1250,Mbe',1,ncon,Bantoid,Cameroon,Africa,1490,6.258380000000001,11.0906,57,48,2,7,1599.0,GM,mtk,Mbe,mbee1250,Mbe',1.0,ncon,Bantoid,Cameroon,Africa,1490,6.258380000000001,11.0906,57.0,48.0,2.0,7.0,784.091796875
1600,GM,ncr,Nchane,ncan1245,Ncane,1,ncon,Bantoid,Cameroon,Africa,15500,6.506959999999999,10.5312,41,17,6,18,1600.0,GM,ncr,Nchane,ncan1245,Ncane,1.0,ncon,Bantoid,Cameroon,Africa,15500,6.506959999999999,10.5312,41.0,17.0,6.0,18.0,984.0099487304688
1601,GM,nfu,Mfumte,mfum1238,Mfumte,1,ncon,Bantoid,Cameroon,Africa,24700,6.633039999999999,10.9943,89,74,5,10,1601.0,GM,nfu,Mfumte,mfum1238,Mfumte,1.0,ncon,Bantoid,Cameroon,Africa,24700,6.633039999999999,10.9943,89.0,74.0,5.0,10.0,838.9749145507812
1602,GM,njy,Njem,njye1238,Njyem,1,ncon,Bantoid,Cameroon,Africa,3500,2.30483,14.1175,42,20,2,20,1602.0,GM,njy,Njem,njye1238,Njyem,1.0,ncon,Bantoid,Cameroon,Africa,3500,2.30483,14.1175,42.0,20.0,2.0,20.0,617.4930419921875
1603,GM,box,Bwamut,buam1238,Buamu,1,ncon,Gur,Burkina Faso,Africa,186000,11.1687,-3.5030300000000003,28,17,3,8,1603.0,GM,box,Bwamut,buam1238,Buamu,1.0,ncon,Gur,Burkina Faso,Africa,186000,11.1687,-3.5030300000000003,28.0,17.0,3.0,8.0,312.9360046386719
1604,GM,ktf,Kwami,kwam1250,Kwami,1,ncon,Bantoid,Democratic Republic of the Congo,Africa,400,-1.53712,27.4633,40,28,2,10,1604.0,GM,ktf,Kwami,kwam1250,Kwami,1.0,ncon,Bantoid,Democratic Republic of the Congo,Africa,400,-1.53712,27.4633,40.0,28.0,2.0,10.0,687.8030395507812
1605,GM,goa,Gouro,guro1248,Guro,1,ncon,Eastern Mande,Côte d'Ivoire,Africa,332000,7.349539999999999,-6.31154,57,26,3,28,1605.0,GM,goa,Gouro,guro1248,Guro,1.0,ncon,Eastern Mande,Côte d'Ivoire,Africa,332000,7.349539999999999,-6.31154,57.0,26.0,3.0,28.0,277.602294921875
1606,GM,kea,Cape Verde Creole,kabu1256,Kabuverdianu,1,eupc,Creoles and Pidgins,Cape Verde Islands,Africa,394000,15.0586,-23.6148,28,21,0,7,1606.0,GM,kea,Cape Verde Creole,kabu1256,Kabuverdianu,1.0,eupc,Creoles and Pidgins,Cape Verde Islands,Africa,394000,15.0586,-23.6148,28.0,21.0,0.0,7.0,404.3030395507812
1607,GM,nku,Kulango,boun1243,Bouna Kulango,1,ncon,Gur,Côte d'Ivoire,Africa,142000,8.46011,-2.74627,46,27,2,17,1607.0,GM,nku,Kulango,boun1243,Bouna Kulango,1.0,ncon,Gur,Côte d'Ivoire,Africa,142000,8.46011,-2.74627,46.0,27.0,2.0,17.0,288.7847900390625
1608,GM,tsb,Ts'amakko,tsam1247,Tsamai,1,afas,Eastern Cushitic,Ethiopia,Africa,8620,5.3097,36.9139,68,56,2,10,1608.0,GM,tsb,Ts'amakko,tsam1247,Tsamai,1.0,afas,Eastern Cushitic,Ethiopia,Africa,8620,5.3097,36.9139,68.0,56.0,2.0,10.0,601.73974609375
1609,GM,tzm,Tamazight Berber,cent2194,Central Atlas Tamazight,1,afas,Berber,Morocco,Africa,3000000,32.7415,-2.40872,39,36,0,3,1609.0,GM,tzm,Tamazight Berber,cent2194,Central Atlas Tamazight,1.0,afas,Berber,Morocco,Africa,3000000,32.7415,-2.40872,39.0,36.0,0.0,3.0,1390.657104492188
1610,GM,siz,Siwi,siwi1239,Siwi,1,afas,Berber,Egypt,Africa,30000,29.2023,25.5197,38,26,0,12,1610.0,GM,siz,Siwi,siwi1239,Siwi,1.0,afas,Berber,Egypt,Africa,30000,29.2023,25.5197,38.0,26.0,0.0,12.0,-3.613321542739868
1611,GM,ndj,Ndamba,ndam1239,Ndamba,1,ncon,Bantoid,Tanzania,Africa,55000,-8.40485,36.0271,24,19,0,5,1611.0,GM,ndj,Ndamba,ndam1239,Ndamba,1.0,ncon,Bantoid,Tanzania,Africa,55000,-8.40485,36.0271,24.0,19.0,0.0,5.0,385.22265625
1612,GM,bva,Barein (Jalkiya),bare1279,Barein,2,afas,East Chadic,Chad,Africa,4100,11.1168,18.0764,41,28,3,10,1612.0,GM,bva,Barein (Jalkiya),bare1279,Barein,2.0,afas,East Chadic,Chad,Africa,4100,11.1168,18.0764,41.0,28.0,3.0,10.0,393.3995361328125
1613,GM,bva,Barein (Giliya),bare1279,Barein,3,afas,East Chadic,Chad,Africa,4100,11.1168,18.0764,29,16,3,10,1613.0,GM,bva,Barein (Giliya),bare1279,Barein,3.0,afas,East Chadic,Chad,Africa,4100,11.1168,18.0764,29.0,16.0,3.0,10.0,393.3995361328125
1614,GM,bva,Barein (Jalking),bare1279,Barein,4,afas,East Chadic,Chad,Africa,4100,11.1168,18.0764,44,31,3,10,1614.0,GM,bva,Barein (Jalking),bare1279,Barein,4.0,afas,East Chadic,Chad,Africa,4100,11.1168,18.0764,44.0,31.0,3.0,10.0,393.3995361328125
1615,GM,bva,Barein (Komiya),bare1279,Barein,1,afas,East Chadic,Chad,Africa,4100,11.1168,18.0764,44,32,2,10,1615.0,GM,bva,Barein (Komiya),bare1279,Barein,1.0,afas,East Chadic,Chad,Africa,4100,11.1168,18.0764,44.0,32.0,2.0,10.0,393.3995361328125
1616,GM,tbi,Gaahmg,gaam1241,Gaam,1,nsah,Eastern Jebel,Sudan,Africa,67200,11.4674,33.9797,49,34,3,12,1616.0,GM,tbi,Gaahmg,gaam1241,Gaam,1.0,nsah,Eastern Jebel,Sudan,Africa,67200,11.4674,33.9797,49.0,34.0,3.0,12.0,745.0529174804688
1617,GM,mij,Mungbam,abar1238,Abar,1,ncon,Bantoid,Cameroon,Africa,2000,6.5805,10.2267,36,24,4,8,1617.0,GM,mij,Mungbam,abar1238,Abar,1.0,ncon,Bantoid,Cameroon,Africa,2000,6.5805,10.2267,36.0,24.0,4.0,8.0,845.40966796875
1618,GM,boe,Mundabli,mund1328,Mundabli,1,ncon,Bantoid,Cameroon,Africa,1000,6.59969,10.2704,38,22,4,12,1618.0,GM,boe,Mundabli,mund1328,Mundabli,1.0,ncon,Bantoid,Cameroon,Africa,1000,6.59969,10.2704,38.0,22.0,4.0,12.0,833.874267578125
1619,GM,muc,Ajumbu,mbuu1238,Mbu',1,ncon,Bantoid,Cameroon,Africa,1000,6.53792,10.2556,39,26,3,10,1619.0,GM,muc,Ajumbu,mbuu1238,Mbu',1.0,ncon,Bantoid,Cameroon,Africa,1000,6.53792,10.2556,39.0,26.0,3.0,10.0,895.8321533203125
1620,GM,kid,Koshin,kosh1246,Koshin,1,ncon,Bantoid,Cameroon,Africa,1000,6.5817,10.299000000000001,37,23,3,11,1620.0,GM,kid,Koshin,kosh1246,Koshin,1.0,ncon,Bantoid,Cameroon,Africa,1000,6.5817,10.299000000000001,37.0,23.0,3.0,11.0,847.8185424804688
1621,GM,fak,Fang,fang1248,Fang (Cameroon),1,ncon,Bantoid,Cameroon,Africa,2400,6.54384,10.319,36,23,3,10,1621.0,GM,fak,Fang,fang1248,Fang (Cameroon),1.0,ncon,Bantoid,Cameroon,Africa,2400,6.54384,10.319,36.0,23.0,3.0,10.0,873.51953125
1622,GM,knk,Kuranko,kura1250,Kuranko,1,ncon,Western Mande,Sierra Leone,Africa,268000,9.49325,-10.6122,54,26,0,28,1622.0,GM,knk,Kuranko,kura1250,Kuranko,1.0,ncon,Western Mande,Sierra Leone,Africa,268000,9.49325,-10.6122,54.0,26.0,0.0,28.0,510.9063110351562
1623,GM,nie,Lwaa,niel1243,Niellim,1,ncon,Adamawa,Chad,Africa,5160,9.703619999999999,17.8135,59,26,3,30,1623.0,GM,nie,Lwaa,niel1243,Niellim,1.0,ncon,Adamawa,Chad,Africa,5160,9.703619999999999,17.8135,59.0,26.0,3.0,30.0,363.0740661621094
1624,GM,gis,Gisiga,nort3047,North Giziga,1,afas,Biu-Mandara,Cameroon,Africa,20000,10.6755,14.219000000000001,37,29,5,3,1624.0,GM,gis,Gisiga,nort3047,North Giziga,1.0,afas,Biu-Mandara,Cameroon,Africa,20000,10.6755,14.219000000000001,37.0,29.0,5.0,3.0,465.9298400878906
1625,GM,mgo,Moghamo,meta1238,Meta',1,ncon,Bantoid,Cameroon,Africa,87000,5.889419999999999,9.87416,50,33,3,14,1625.0,GM,mgo,Moghamo,meta1238,Meta',1.0,ncon,Bantoid,Cameroon,Africa,87000,5.889419999999999,9.87416,50.0,33.0,3.0,14.0,1154.177001953125
1626,GM,bri,Mokpwe,mokp1239,Mokpwe,1,ncon,Bantoid,Cameroon,Africa,32200,4.24178,9.23887,31,22,2,7,1626.0,GM,bri,Mokpwe,mokp1239,Mokpwe,1.0,ncon,Bantoid,Cameroon,Africa,32200,4.24178,9.23887,31.0,22.0,2.0,7.0,1943.951538085938
1627,GM,sif,Siamou,siam1242,Siamou,1,ncon,Kru,Burkina Faso,Africa,20000,10.998,-4.92143,41,22,5,14,1627.0,GM,sif,Siamou,siam1242,Siamou,1.0,ncon,Kru,Burkina Faso,Africa,20000,10.998,-4.92143,41.0,22.0,5.0,14.0,537.8099975585938
1628,GM,nnh,Ngiemboon,ngie1241,Ngiemboon,1,ncon,Bantoid,Cameroon,Africa,250000,5.567769999999999,10.1266,30,19,4,7,1628.0,GM,nnh,Ngiemboon,ngie1241,Ngiemboon,1.0,ncon,Bantoid,Cameroon,Africa,250000,5.567769999999999,10.1266,30.0,19.0,4.0,7.0,1710.515380859375
1629,GM,yas,Nugunu,nugu1242,Nugunu (Cameroon),1,ncon,Bantoid,Cameroon,Africa,35000,4.63103,11.1837,35,24,4,7,1629.0,GM,yas,Nugunu,nugu1242,Nugunu (Cameroon),1.0,ncon,Bantoid,Cameroon,Africa,35000,4.63103,11.1837,35.0,24.0,4.0,7.0,479.735107421875
1630,GM,nza,Mbembe,tigo1236,Tigon Mbembe,1,ncon,Platoid,Cameroon,Africa,36000,6.9839899999999995,10.7085,116,99,5,12,1630.0,GM,nza,Mbembe,tigo1236,Tigon Mbembe,1.0,ncon,Platoid,Cameroon,Africa,36000,6.9839899999999995,10.7085,116.0,99.0,5.0,12.0,289.47119140625
1631,GM,orc,Orma,orma1241,Orma,1,afas,Eastern Cushitic,Kenya,Africa,69000,-1.79489,39.6075,33,23,0,10,1631.0,GM,orc,Orma,orma1241,Orma,1.0,afas,Eastern Cushitic,Kenya,Africa,69000,-1.79489,39.6075,33.0,23.0,0.0,10.0,142.0964508056641
1632,GM,pny,Pinyin,piny1238,Pinyin,1,ncon,Bantoid,Cameroon,Africa,24600,5.7991,10.0682,66,42,5,19,1632.0,GM,pny,Pinyin,piny1238,Pinyin,1.0,ncon,Bantoid,Cameroon,Africa,24600,5.7991,10.0682,66.0,42.0,5.0,19.0,1851.865966796875
1633,GM,pnz,Pana,pana1293,Pana (Central African Republic),1,ncon,Adamawa,Central African Republic,Africa,82000,8.71518,13.6009,66,34,4,28,1633.0,GM,pnz,Pana,pana1293,Pana (Central African Republic),1.0,ncon,Adamawa,Central African Republic,Africa,82000,8.71518,13.6009,66.0,34.0,4.0,28.0,258.3179931640625
1634,GM,atu,Thok Reel,reel1238,Reel,1,nsah,Nilotic,Sudan,Africa,50000,6.3223400000000005,30.4945,63,20,3,40,1634.0,GM,atu,Thok Reel,reel1238,Reel,1.0,nsah,Nilotic,Sudan,Africa,50000,6.3223400000000005,30.4945,63.0,20.0,3.0,40.0,432.3248901367188
1635,GM,udl,Ouldeme,wuzl1236,Wuzlam,1,afas,Biu-Mandara,Cameroon,Africa,10500,10.955,14.1378,42,34,3,5,1635.0,GM,udl,Ouldeme,wuzl1236,Wuzlam,1.0,afas,Biu-Mandara,Cameroon,Africa,10500,10.955,14.1378,42.0,34.0,3.0,5.0,523.6428833007812
1636,GM,les,Balese,lese1243,Lese,1,nsah,Mangbutu-Efe,Democratic Republic of the Congo,Africa,50000,1.8798,29.2918,42,29,3,10,1636.0,GM,les,Balese,lese1243,Lese,1.0,nsah,Mangbutu-Efe,Democratic Republic of the Congo,Africa,50000,1.8798,29.2918,42.0,29.0,3.0,10.0,1024.385131835938
1637,GM,neb,Toura,tour1242,Toura (Cote d'Ivoire),1,ncon,Eastern Mande,Côte d'Ivoire,Africa,38500,7.767469999999999,-7.33105,39,21,4,14,1637.0,GM,neb,Toura,tour1242,Toura (Cote d'Ivoire),1.0,ncon,Eastern Mande,Côte d'Ivoire,Africa,38500,7.767469999999999,-7.33105,39.0,21.0,4.0,14.0,544.9856567382812
1638,GM,gwe,Kigweno,gwen1239,Gweno,1,ncon,Bantoid,Tanzania,Africa,2200,-3.6840699999999997,37.6827,29,24,0,5,1638.0,GM,gwe,Kigweno,gwen1239,Gweno,1.0,ncon,Bantoid,Tanzania,Africa,2200,-3.6840699999999997,37.6827,29.0,24.0,0.0,5.0,1174.746948242188
1639,GM,suw,Sisumbwa,sumb1240,Sumbwa,1,ncon,Bantoid,Tanzania,Africa,191000,-3.47335,31.9457,32,20,2,10,1639.0,GM,suw,Sisumbwa,sumb1240,Sumbwa,1.0,ncon,Bantoid,Tanzania,Africa,191000,-3.47335,31.9457,32.0,20.0,2.0,10.0,1212.554077148438
1640,GM,zin,Luzinza,zinz1238,Zinza,1,ncon,Bantoid,Tanzania,Africa,138000,-2.64132,32.1755,30,20,0,10,1640.0,GM,zin,Luzinza,zinz1238,Zinza,1.0,ncon,Bantoid,Tanzania,Africa,138000,-2.64132,32.1755,30.0,20.0,0.0,10.0,1310.655883789062
1641,GM,mer,Kimeru,meru1245,Meru,1,ncon,Bantoid,Kenya,Africa,1740000,0.26484,37.7396,27,17,0,10,1641.0,GM,mer,Kimeru,meru1245,Meru,1.0,ncon,Bantoid,Kenya,Africa,1740000,0.26484,37.7396,27.0,17.0,0.0,10.0,1321.241577148438
1642,GM,hka,Kikahe,kahe1238,Kahe,1,ncon,Bantoid,Tanzania,Africa,2700,-3.5141199999999997,37.5759,32,22,0,10,1642.0,GM,hka,Kikahe,kahe1238,Kahe,1.0,ncon,Bantoid,Tanzania,Africa,2700,-3.5141199999999997,37.5759,32.0,22.0,0.0,10.0,706.5874633789062
1643,GM,han,Kihangaza,hang1260,Hangaza,1,ncon,Bantoid,Tanzania,Africa,150000,-2.52347,30.7074,35,23,2,10,1643.0,GM,han,Kihangaza,hang1260,Hangaza,1.0,ncon,Bantoid,Tanzania,Africa,150000,-2.52347,30.7074,35.0,23.0,2.0,10.0,1462.2939453125
1644,GM,old,Kimochi,moch1256,Mochi,1,ncon,Bantoid,Tanzania,Africa,597000,-3.3374300000000003,37.3357,25,20,0,5,1644.0,GM,old,Kimochi,moch1256,Mochi,1.0,ncon,Bantoid,Tanzania,Africa,597000,-3.3374300000000003,37.3357,25.0,20.0,0.0,5.0,876.0606079101562
1645,GM,ssc,Kisimbiti,suba1252,Suba-Simbiti,1,ncon,Bantoid,Tanzania,Africa,98700,-0.95719,34.1033,39,23,2,14,1645.0,GM,ssc,Kisimbiti,suba1252,Suba-Simbiti,1.0,ncon,Bantoid,Tanzania,Africa,98700,-0.95719,34.1033,39.0,23.0,2.0,14.0,1134.515258789062
1646,GM,kya,Eciruuri,kway1241,Kwaya,1,ncon,Bantoid,Tanzania,Africa,115000,-1.8073700000000001,33.71,29,17,2,10,1646.0,GM,kya,Eciruuri,kway1241,Kwaya,1.0,ncon,Bantoid,Tanzania,Africa,115000,-1.8073700000000001,33.71,29.0,17.0,2.0,10.0,1159.296630859375
1647,GM,www,Wawa,wawa1246,Wawa,1,ncon,Bantoid,Cameroon,Africa,3000,6.68974,11.7802,49,30,3,16,1647.0,GM,www,Wawa,wawa1246,Wawa,1.0,ncon,Bantoid,Cameroon,Africa,3000,6.68974,11.7802,49.0,30.0,3.0,16.0,1169.15576171875
1648,GM,shi,Tachelhit,tach1250,Tachelhit,1,afas,Berber,Morocco,Africa,3000000,29.7854,-7.778789999999999,37,33,0,4,1648.0,GM,shi,Tachelhit,tach1250,Tachelhit,1.0,afas,Berber,Morocco,Africa,3000000,29.7854,-7.778789999999999,37.0,33.0,0.0,4.0,890.7657470703125
1649,GM,tug,Tounia,tuni1251,Tunia,1,ncon,Adamawa,Chad,Africa,2260,9.42506,18.2059,40,24,3,13,1649.0,GM,tug,Tounia,tuni1251,Tunia,1.0,ncon,Adamawa,Chad,Africa,2260,9.42506,18.2059,40.0,24.0,3.0,13.0,363.776123046875
1650,GM,sef,"Senoufo, Cebaara",ceba1235,Cebaara Senoufo,1,ncon,Gur,Côte d'Ivoire,Africa,862000,9.50768,-6.15264,43,24,3,16,1650.0,GM,sef,"Senoufo, Cebaara",ceba1235,Cebaara Senoufo,1.0,ncon,Gur,Côte d'Ivoire,Africa,862000,9.50768,-6.15264,43.0,24.0,3.0,16.0,370.6448059082031
1651,GM,flr,Fuliiru,fuli1240,Fuliiru,1,ncon,Bantoid,Democratic Republic of the Congo,Africa,300000,-3.04022,28.9865,36,24,2,10,1651.0,GM,flr,Fuliiru,fuli1240,Fuliiru,1.0,ncon,Bantoid,Democratic Republic of the Congo,Africa,300000,-3.04022,28.9865,36.0,24.0,2.0,10.0,1631.172485351562
1652,GM,sad,Sandawe,sand1273,Sandawe,1,khoi,Sandawe,Tanzania,Africa,40000,-5.26918,35.4808,64,44,5,15,1652.0,GM,sad,Sandawe,sand1273,Sandawe,1.0,khoi,Sandawe,Tanzania,Africa,40000,-5.26918,35.4808,64.0,44.0,5.0,15.0,1226.10107421875
1653,GM,tvd,Tsuvaɗi,tsuv1239,Tsuvadi,1,ncon,Kainji,Nigeria,Africa,150000,10.8421,5.22095,55,28,3,24,1653.0,GM,tvd,Tsuvaɗi,tsuv1239,Tsuvadi,1.0,ncon,Kainji,Nigeria,Africa,150000,10.8421,5.22095,55.0,28.0,3.0,24.0,266.5732421875
1654,GM,etu,Ejagham,ejag1239,Ejagham,1,ncon,Bantoid,Nigeria,Africa,67300,5.54442,8.90959,29,19,3,7,1654.0,GM,etu,Ejagham,ejag1239,Ejagham,1.0,ncon,Bantoid,Nigeria,Africa,67300,5.54442,8.90959,29.0,19.0,3.0,7.0,385.2328796386719
1655,GM,ybb,Yemba,yemb1246,Yemba,1,ncon,Bantoid,Cameroon,Africa,300000,5.47421,10.0214,27,17,3,7,1655.0,GM,ybb,Yemba,yemb1246,Yemba,1.0,ncon,Bantoid,Cameroon,Africa,300000,5.47421,10.0214,27.0,17.0,3.0,7.0,1445.770751953125
1656,GM,bfj,Nchufie,bafa1249,Bafanji,1,ncon,Bantoid,Cameroon,Africa,17000,5.84612,10.4518,59,26,3,30,1656.0,GM,bfj,Nchufie,bafa1249,Bafanji,1.0,ncon,Bantoid,Cameroon,Africa,17000,5.84612,10.4518,59.0,26.0,3.0,30.0,1167.221069335938
1657,GM,bji,Burji,burj1242,Burji,1,afas,Eastern Cushitic,Ethiopia,Africa,35700,4.44624,38.4646,36,26,0,10,1657.0,GM,bji,Burji,burj1242,Burji,1.0,afas,Eastern Cushitic,Ethiopia,Africa,35700,4.44624,38.4646,36.0,26.0,0.0,10.0,1411.426025390625
1658,GM,blo,Anii,anii1245,Anii,1,ncon,Kwa,Benin,Africa,33600,9.11127,1.60169,36,23,2,11,1658.0,GM,blo,Anii,anii1245,Anii,1.0,ncon,Kwa,Benin,Africa,33600,9.11127,1.60169,36.0,23.0,2.0,11.0,385.5801391601562
1659,GM,fip,Fipa,fipa1238,Fipa,1,ncon,Bantoid,Tanzania,Africa,195000,-7.88963,31.3442,35,20,1,14,1659.0,GM,fip,Fipa,fipa1238,Fipa,1.0,ncon,Bantoid,Tanzania,Africa,195000,-7.88963,31.3442,35.0,20.0,1.0,14.0,1805.790771484375
1660,GM,naw,Nawuri,nawu1242,Nawuri,1,ncon,Kwa,Ghana,Africa,14000,8.45116,0.04947,40,29,2,9,1660.0,GM,naw,Nawuri,nawu1242,Nawuri,1.0,ncon,Kwa,Ghana,Africa,14000,8.45116,0.04947,40.0,29.0,2.0,9.0,126.2989501953125
1661,GM,myo,Anfillo,anfi1235,Anfillo,1,afas,North Omotic,Ethiopia,Africa,500,8.568,34.647,48,38,0,10,1661.0,GM,myo,Anfillo,anfi1235,Anfillo,1.0,afas,North Omotic,Ethiopia,Africa,500,8.568,34.647,48.0,38.0,0.0,10.0,1618.921020507812
1662,GM,nto,Bokala-Nkole,ntom1248,Ntomba,1,ncon,Bantoid,Democratic Republic of the Congo,Africa,100000,-1.99062,18.265,30,23,0,7,1662.0,GM,nto,Bokala-Nkole,ntom1248,Ntomba,1.0,ncon,Bantoid,Democratic Republic of the Congo,Africa,100000,-1.99062,18.265,30.0,23.0,0.0,7.0,292.0
1663,GM,tbr,Talasa,tumt1243,Tumtum,1,nsah,Kadugli,Sudan,Africa,7300,10.6378,30.4128,55,39,2,14,1663.0,GM,tbr,Talasa,tumt1243,Tumtum,1.0,nsah,Kadugli,Sudan,Africa,7300,10.6378,30.4128,55.0,39.0,2.0,14.0,483.1343994140625
1664,GM,uiv,Iyive,iyiv1238,Iyive,1,ncon,Bantoid,Cameroon,Africa,1000,6.50437,9.53302,64,53,4,7,1664.0,GM,uiv,Iyive,iyiv1238,Iyive,1.0,ncon,Bantoid,Cameroon,Africa,1000,6.50437,9.53302,64.0,53.0,4.0,7.0,367.6511840820312
1665,GM,btx,Karo Batak,bata1293,Batak Karo,1,anes,Sumatra,Indonesia,Asia,600000,2.12787,98.2517,24,16,0,8,1665.0,GM,btx,Karo Batak,bata1293,Batak Karo,1.0,anes,Sumatra,Indonesia,Asia,600000,2.12787,98.2517,24.0,16.0,0.0,8.0,30.15266799926758
1666,GM,tgl,Tagalog,taga1270,Tagalog,1,anes,Meso-Philippine,Philippines,Asia,21500000,14.06,121.74700000000001,24,19,0,5,1666.0,GM,tgl,Tagalog,taga1270,Tagalog,1.0,anes,Meso-Philippine,Philippines,Asia,21500000,14.06,121.74700000000001,24.0,19.0,0.0,5.0,163.9746704101562
1667,GM,ssb,Southern Sama,sout2918,Southern Sama,1,anes,Sama-Bajaw,Philippines,Asia,200000,5.07546,119.38,23,17,0,6,1667.0,GM,ssb,Southern Sama,sout2918,Southern Sama,1.0,anes,Sama-Bajaw,Philippines,Asia,200000,5.07546,119.38,23.0,17.0,0.0,6.0,-273.9483032226562
1668,GM,kqr,Kimaragang,kima1244,Kimaragang,1,anes,Northwest Malayo-Polynesian,Malaysia,Asia,25000,6.61982,116.96,23,18,0,5,1668.0,GM,kqr,Kimaragang,kima1244,Kimaragang,1.0,anes,Northwest Malayo-Polynesian,Malaysia,Asia,25000,6.61982,116.96,23.0,18.0,0.0,5.0,148.5394287109375
1669,GM,beg,Belait,bela1260,Belait,1,anes,Western Malayo-Polynesian,Brunei,Asia,1000,4.96207,114.93299999999999,25,19,0,6,1669.0,GM,beg,Belait,bela1260,Belait,1.0,anes,Western Malayo-Polynesian,Brunei,Asia,1000,4.96207,114.93299999999999,25.0,19.0,0.0,6.0,42.36103057861328
1670,GM,ilo,Iloko/Ilocano,ilok1237,Iloko,2,anes,Northern Philippines,Philippines,Asia,6920000,15.9361,120.993,23,17,0,6,1670.0,GM,ilo,Iloko/Ilocano,ilok1237,Iloko,2.0,anes,Northern Philippines,Philippines,Asia,6920000,15.9361,120.993,23.0,17.0,0.0,6.0,554.8515014648438
1671,GM,cjm,Phan Rang Cham (Eastern Cham),east2563,Eastern Cham,1,anes,Malayic,Viet Nam,Asia,72900,11.2853,108.49,30,21,0,9,1671.0,GM,cjm,Phan Rang Cham (Eastern Cham),east2563,Eastern Cham,1.0,anes,Malayic,Viet Nam,Asia,72900,11.2853,108.49,30.0,21.0,0.0,9.0,131.8799133300781
